term,average_tf,idf,tf_idf,frequency,document_frequency
exiled,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
expedition,0.00020226537216828477,4.634728988229636,0.0009374451837034052,1,1
expense,0.0019417475728155341,4.634728988229636,0.008999473763552692,1,1
expert,0.0028317152103559872,3.5361166995615263,0.010013275443742187,3,3
explain,0.0006067961165048543,4.634728988229636,0.0028123355511102156,1,1
explosion,0.0014936519790888724,3.9415818076696905,0.0058873514677665285,2,2
explosive,0.0014153403024358753,3.9415818076696905,0.005578679587742964,3,2
expose,0.00031318509238960227,4.634728988229636,0.0014515280263794664,1,1
exposure,0.00014710208884966168,4.634728988229636,0.0006817783154206585,1,1
extinguish,0.0010219724067450178,4.634728988229636,0.004736565138711942,2,1
extract,0.00014490653528474135,4.634728988229636,0.0006716025196681113,1,1
face,0.00024271844660194176,4.634728988229636,0.0011249342204440866,1,1
facility,0.000515450464557887,3.9415818076696905,0.002031690173856258,2,2
fall,0.0006263701847792045,4.634728988229636,0.002903056052758933,2,1
family,0.001290645708121436,3.248434627109745,0.0041925782095922496,5,4
fatally,0.00017979144192736425,4.634728988229636,0.0008332846077363603,1,1
fate,0.0013869625520110955,4.634728988229636,0.006428195545394778,1,1
father,0.0005109862033725089,4.634728988229636,0.002368282569355971,1,1
fear,0.00026968716289104636,4.634728988229636,0.0012499269116045403,2,1
february,0.00020226537216828477,4.634728988229636,0.0009374451837034052,1,1
federal,0.00025217500945656286,4.634728988229636,0.0011687628264354145,2,1
federation,0.0016294385226424061,3.9415818076696905,0.006422565237563485,4,2
fence,0.0008270406328658756,3.9415818076696905,0.003259848312707763,2,2
feud,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
field,0.00017337031900138694,4.634728988229636,0.0008035244431743473,1,1
fight,0.0009058862915772268,3.9415818076696905,0.003570624926698158,2,2
fighter,0.002184466019417476,3.9415818076696905,0.008610251521608547,2,2
find,0.002220297856021542,2.842969519001581,0.006312239127773804,6,6
fire,0.006958098944866165,2.842969519001581,0.019781663210451567,12,6
fisherman,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
flight,0.0003807348181991243,4.634728988229636,0.0017646026987358217,2,1
florida,0.0009990009990009992,3.9415818076696905,0.003937644163506185,3,2
fly,0.001746545435865824,3.9415818076696905,0.006884151716277262,3,2
follow,0.0006472491909385113,4.634728988229636,0.002999824587850897,1,1
food,0.00018318373328448433,4.634728988229636,0.0008490069588257255,1,1
foot,0.00013484358144552318,4.634728988229636,0.0006249634558022701,1,1
footstep,0.00014710208884966168,4.634728988229636,0.0006817783154206585,1,1
force,0.0035287164055687304,3.0252910757955354,0.010675394250780379,5,5
foreign,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
forest,0.0011805543319295896,3.9415818076696905,0.004653251477699316,3,2
forever,0.0016181229773462782,4.634728988229636,0.007499561469627242,1,1
fourth,0.0005109862033725089,4.634728988229636,0.002368282569355971,1,1
france,0.0007468259895444362,4.634728988229636,0.0034613360629048816,2,1
free,0.0012550825657621776,3.5361166995615263,0.004438118420120164,3,3
friday,0.0007812025712511149,3.0252910757955354,0.002363365167194524,5,5
friend,0.00017337031900138694,4.634728988229636,0.0008035244431743473,1,1
frontier,0.0003595828838547285,4.634728988229636,0.0016665692154727205,2,1
frost,0.0019417475728155341,4.634728988229636,0.008999473763552692,1,1
fuel,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
game,0.0004480955937266617,4.634728988229636,0.002076801637742929,3,1
gang,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
gap,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
gaza,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
germany,0.00048543689320388353,4.634728988229636,0.002249868440888173,1,1
giant,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
girl,0.00017337031900138694,4.634728988229636,0.0008035244431743473,1,1
give,0.00014490653528474135,4.634728988229636,0.0006716025196681113,1,1
global,0.0003493674610179464,3.9415818076696905,0.0013770604285400874,2,2
globe,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
golf,0.00016181229773462783,4.634728988229636,0.0007499561469627243,1,1
government,0.0007542859605831708,3.9415818076696905,0.002973079820015283,2,2
granite,0.0007468259895444362,4.634728988229636,0.0034613360629048816,1,1
greece,0.0014153403024358753,3.9415818076696905,0.005578679587742964,3,2
group,0.0007204674252075737,3.9415818076696905,0.002839781296216796,2,2
grow,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
guard,0.0017533300185800641,3.9415818076696905,0.006910893704076341,3,2
guardian,0.00048658179153691146,3.9415818076696905,0.001917901937465216,3,2
guide,0.00020226537216828477,4.634728988229636,0.0009374451837034052,1,1
gun,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
hack,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
haitian,0.00025217500945656286,4.634728988229636,0.0011687628264354145,2,1
halmahera,0.0004045307443365696,3.9415818076696905,0.0015944910225201014,2,2
hang,0.00017337031900138694,4.634728988229636,0.0008035244431743473,1,1
hantavirus,0.004248293904204812,2.6888188391743224,0.011422892683975332,18,7
happen,0.0010820884306711955,3.9415818076696905,0.00426514007262343,2,2
harrison,0.0003467406380027739,4.634728988229636,0.0016070488863486946,2,1
head,0.0006723707348790471,3.5361166995615263,0.002377581383902254,4,3
headline,0.00031318509238960227,4.634728988229636,0.0014515280263794664,1,1
health,0.0005663430420711974,3.9415818076696905,0.0022322874315281417,3,2
heat,0.0019417475728155341,4.634728988229636,0.008999473763552692,1,1
heating,0.00014710208884966168,4.634728988229636,0.0006817783154206585,1,1
hectare,0.0008457702676510492,3.9415818076696905,0.0033336727004413006,2,2
heffron,0.00014936519790888724,4.634728988229636,0.0006922672125809763,1,1
hemarathana,0.0005711022272986865,4.634728988229636,0.0026469040481037326,1,1
hero,0.0012135922330097086,4.634728988229636,0.005624671102220431,1,1
high,0.0004512073686830969,3.9415818076696905,0.0017784707558878056,2,2
highlight,0.00017032873445750298,4.634728988229636,0.0007894275231186571,1,1
highway,0.0019417475728155341,4.634728988229636,0.008999473763552692,1,1
hiker,0.0006472491909385113,3.9415818076696905,0.0025511856360321624,3,2
hill,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
hire,0.00012608750472828143,4.634728988229636,0.0005843814132177073,1,1
history,0.00013299640909695436,4.634728988229636,0.000616402312572102,1,1
hit,0.005182797671300481,2.5552874465497997,0.013243537827481654,10,8
hold,0.0007542859605831708,3.9415818076696905,0.002973079820015283,2,2
home,0.0018754842783969,3.248434627109745,0.0060923880725444225,6,4
homeless,0.00013484358144552318,4.634728988229636,0.0006249634558022701,1,1
hondius,0.00034160373966199203,3.9415818076696905,0.001346459085683641,2,2
hong,0.0002659928181939087,4.634728988229636,0.001232804625144204,2,1
hospital,0.0031648421196498982,2.6888188391743224,0.008509687114327041,9,7
host,0.00017979144192736425,4.634728988229636,0.0008332846077363603,1,1
hour,0.00015169902912621358,4.634728988229636,0.0007030838877775539,1,1
house,0.005124056094929882,3.248434627109745,0.016645161250022966,4,4
housing,0.00040453074433656954,4.634728988229636,0.0018748903674068104,3,1
hromada,0.0012135922330097086,4.634728988229636,0.005624671102220431,1,1
hryvnia,0.00088261253309797,4.634728988229636,0.0040906698925239505,1,1
human,0.0006580882922221705,3.9415818076696905,0.0025939088404633224,2,2
humanity,0.000543741729229721,3.9415818076696905,0.002143202508002727,2,2
