term,average_tf,idf,tf_idf,frequency,document_frequency
deepening,2.6861502095197165e-05,5.424950017481403,0.0001457223062609166,1,1
deeply,0.0001024485196188915,5.424950017481403,0.0005557780982974493,2,1
deepstate,0.0011013215859030838,4.7318028369214575,0.005211236604539051,2,2
defeat,0.00044940735756194384,4.038655656361512,0.001815001566628025,4,4
defend,0.0005650571535515821,4.326337728813293,0.002444628082346056,3,3
defender,0.0005636393301591539,4.7318028369214575,0.0026670301814475947,2,2
defense,0.0013460597161037689,4.326337728813293,0.005823508935015445,3,3
delay,0.0001631587534671235,5.424950017481403,0.0008851280824737155,1,1
delegation,0.0006293266205160478,5.424950017481403,0.0034140654609700455,1,1
deliver,0.00024800801486142104,4.038655656361512,0.0010016189720430681,5,4
dem,0.00040048057669203043,5.424950017481403,0.002172587111526393,2,1
demand,0.0007662634314616692,4.038655656361512,0.0030946741417356522,4,4
demise,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
democracy,5.721151095600435e-05,5.424950017481403,0.0003103695873609133,1,1
democrat,0.00035753048585839236,4.7318028369214575,0.001691763767270648,2,2
democrats,0.0004300398573526327,4.7318028369214575,0.002034863817010486,2,2
demonstrate,0.00013554727211114877,5.424950017481403,0.0007353371762089329,2,1
department,0.0009068526341885953,4.326337728813293,0.003923350765763839,4,3
departure,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
depend,0.00018355359765051394,5.424950017481403,0.00099576909278293,1,1
depletion,6.118453255017131e-05,5.424950017481403,0.0003319230309276433,1,1
deployment,0.0001631587534671235,5.424950017481403,0.0008851280824737155,1,1
deportation,0.0002936857562408223,5.424950017481403,0.0015932305484526882,2,1
deputy,0.00024473813020068524,5.424950017481403,0.0013276921237105731,1,1
der,0.0006099627245001695,4.7318028369214575,0.0028862233502062436,2,2
design,0.00024473813020068524,5.424950017481403,0.0013276921237105731,1,1
desire,0.00040048057669203043,5.424950017481403,0.002172587111526393,1,1
despite,0.001969399058994809,3.4790398684260895,0.006851617843083765,8,7
destroy,0.0023876759559578937,3.6331905482533475,0.008674881715477995,6,6
detail,0.00024473813020068524,5.424950017481403,0.0013276921237105731,1,1
detain,0.00044154367729754967,4.7318028369214575,0.002089297624861278,3,2
devastating,0.00034525557653310954,4.7318028369214575,0.0016336813165023212,2,2
devil,8.157937673356175e-05,5.424950017481403,0.00044256404123685773,1,1
devolution,9.96793020509151e-05,4.7318028369214575,0.00047166280422687094,2,2
devolve,0.0001234059268334545,4.326337728813293,0.000533895717218747,3,3
devolved,3.9332913782252985e-05,5.424950017481403,0.00021337909131062785,1,1
dialogue,0.00018355359765051394,5.424950017481403,0.00099576909278293,1,1
die,0.002688782094068438,3.8155121050473024,0.01025908062775256,5,5
difference,0.00024473813020068524,5.424950017481403,0.0013276921237105731,1,1
different,0.0002688199141792424,4.7318028369214575,0.001272002832534322,2,2
difficult,3.0592266275085654e-05,5.424950017481403,0.00016596151546382164,1,1
diplomat,0.00014210601108426886,5.424950017481403,0.0007709180073158168,1,1
diplomatic,0.001003157390822589,4.326337728813293,0.004339997667853669,3,3
direction,0.0016640848138645495,4.038655656361512,0.006720665546179357,4,4
disagree,0.0006293266205160478,5.424950017481403,0.0034140654609700455,1,1
disappeared,0.0001024485196188915,5.424950017481403,0.0005557780982974493,1,1
disappointing,0.00033886818027787193,5.424950017481403,0.0018383429405223325,1,1
disappointment,5.372300419039433e-05,5.424950017481403,0.0002914446125218332,2,1
disarray,0.00027533039647577095,5.424950017481403,0.0014936536391743952,1,1
disaster,0.00028803795323619115,4.7318028369214575,0.0013629388042640594,2,2
disastrous,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
discuss,0.001657226767358926,4.326337728813293,0.007169722688824211,4,3
dismissal,0.000881057268722467,5.424950017481403,0.004779691645358065,1,1
display,0.00024473813020068524,5.424950017481403,0.0013276921237105731,1,1
dissident,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
distance,0.0006452187068927157,4.7318028369214575,0.003053047707709747,2,2
ditch,0.0002936857562408223,5.424950017481403,0.0015932305484526882,1,1
diversion,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
divide,6.0346388268662116e-05,5.424950017481403,0.00032737614009301807,1,1
divisive,7.728572532653218e-05,5.424950017481403,0.00041927119696123365,1,1
dmytro,0.00040048057669203043,5.424950017481403,0.002172587111526393,1,1
dnipropetrovsk,0.0005506607929515419,5.424950017481403,0.0029873072783487904,1,1
document,0.0011013215859030838,4.7318028369214575,0.005211236604539051,3,2
dominance,0.00010710654983782737,4.7318028369214575,0.000506807076375501,2,2
dominate,2.6861502095197165e-05,5.424950017481403,0.0001457223062609166,1,1
don,0.00013843215017330502,4.326337728813293,0.0005989042341755171,3,3
donald,0.0013658852223730562,3.122364924487357,0.004264792109213244,11,10
donbas,0.0034857702258583316,3.6331905482533475,0.012664467437971427,7,6
donetsk,0.0016519823788546256,4.326337728813293,0.007147033692973502,3,3
donkey,8.157937673356175e-05,5.424950017481403,0.00044256404123685773,1,1
doubt,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
down,0.00012768945923514015,5.424950017481403,0.0006927089341098644,2,1
dozen,0.00013766519823788548,5.424950017481403,0.0007468268195871976,1,1
dramatically,0.0005506607929515419,5.424950017481403,0.0029873072783487904,1,1
draw,0.0005572226123844588,4.038655656361512,0.002250430255359033,4,4
dread,0.00024473813020068524,5.424950017481403,0.0013276921237105731,1,1
drive,6.777363605557438e-05,5.424950017481403,0.00036766858810446647,1,1
drone,0.0035996899983684123,3.2277254401451834,0.011618810984369898,12,9
drug,0.000611007181220204,4.7318028369214575,0.0028911655134771443,2,2
dshv,0.0004894762604013705,5.424950017481403,0.0026553842474211463,1,1
duck,0.0004405286343612335,5.424950017481403,0.0023898458226790324,1,1
dukono,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
early,6.0346388268662116e-05,5.424950017481403,0.00032737614009301807,1,1
east,0.0014948173939865962,3.2277254401451834,0.004824860130942062,11,9
eastern,8.009611533840609e-05,5.424950017481403,0.00043451742230527857,1,1
easy,0.00020002635641402163,4.7318028369214575,0.0009464852807389301,2,2
economic,0.0005554897660664856,4.038655656361512,0.002243431885775345,4,4
edge,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
edinburgh,7.866582756450597e-05,5.424950017481403,0.0004267581826212557,2,1
editor,0.0006954068098541211,4.326337728813293,0.0030085647183455758,3,3
editorial,6.619441587745015e-05,4.7318028369214575,0.0003132189248372774,2,2
education,0.0004405286343612335,5.424950017481403,0.0023898458226790324,1,1
effectively,3.0592266275085654e-05,5.424950017481403,0.00016596151546382164,1,1
effort,0.0006293266205160478,5.424950017481403,0.0034140654609700455,1,1
egan,0.0001915341888527102,5.424950017481403,0.0010390634011647965,3,1
elect,0.0006568339523768391,4.326337728813293,0.0028416855097334725,4,3
election,0.010160796240207982,1.8140321048371781,0.01843201059044617,51,37
electoral,0.0002471258192758139,4.7318028369214575,0.0011693506527258356,2,2
electorate,5.372300419039433e-05,5.424950017481403,0.0002914446125218332,2,1
electric,0.0001728227719417147,4.7318028369214575,0.0008177632825584356,2,2
electricity,8.81057268722467e-05,5.424950017481403,0.00047796916453580644,1,1
electronic,0.0004894762604013705,5.424950017481403,0.0026553842474211463,1,1
ella,0.000881057268722467,5.424950017481403,0.004779691645358065,1,1
email,0.000219063947504116,3.8155121050473024,0.0008358411434814014,5,5
embattle,0.0002936857562408223,5.424950017481403,0.0015932305484526882,1,1
emission,8.471704506946798e-05,5.424950017481403,0.00045958573513058313,1,1
emphasize,0.0003671071953010279,4.7318028369214575,0.0017370788681796833,2,2
employee,0.00033886818027787193,5.424950017481403,0.0018383429405223325,1,1
end,0.004244160148721448,3.0270547446830323,0.012847305115381902,12,11
endless,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
enemy,0.003215879904025081,3.4790398684260895,0.011188174398173522,7,7
energy,0.0008622569305388689,4.038655656361512,0.0034823588297577183,8,4
enforcement,6.118453255017131e-05,5.424950017481403,0.0003319230309276433,1,1
engage,8.31186102568365e-05,5.424950017481403,0.0004509143061658551,1,1
engineer,3.9332913782252985e-05,5.424950017481403,0.00021337909131062785,1,1
england,0.0012023769182359493,3.6331905482533475,0.004368464454772839,9,6
english,0.0002936857562408223,5.424950017481403,0.0015932305484526882,1,1
enriched,0.00020024028834601522,5.424950017481403,0.0010862935557631964,2,1
ensure,6.0346388268662116e-05,5.424950017481403,0.00032737614009301807,1,1
enter,0.0002589258478934786,4.7318028369214575,0.0012251860616146557,2,2
entertaining,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
entourage,0.0004894762604013705,5.424950017481403,0.0026553842474211463,1,1
environmental,3.0592266275085654e-05,5.424950017481403,0.00016596151546382164,1,1
envoy,0.0006293266205160478,5.424950017481403,0.0034140654609700455,1,1
equipment,0.00022026431718061675,5.424950017481403,0.0011949229113395162,1,1
equity,3.0592266275085654e-05,5.424950017481403,0.00016596151546382164,1,1
era,0.00044552317677072823,4.038655656361512,0.0017993146979052514,6,4
erosion,7.728572532653218e-05,5.424950017481403,0.00041927119696123365,1,1
erratically,3.496259002866932e-05,5.424950017481403,0.00018967030338722476,1,1
erupt,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
essex,0.000577522295046739,4.7318028369214575,0.0027327216340875507,3,2
establish,0.0001631587534671235,5.424950017481403,0.0008851280824737155,1,1
estonia,0.0004894762604013705,5.424950017481403,0.0026553842474211463,1,1
euro,0.0002842120221685377,5.424950017481403,0.0015418360146316336,2,1
europe,9.57670944263551e-05,5.424950017481403,0.0005195317005823982,1,1
european,0.0007590918197289022,4.038655656361512,0.003065710471445884,5,4
eurovision,0.0011834546688135699,4.326337728813293,0.005120024584028387,5,3
eve,3.9332913782252985e-05,5.424950017481403,0.00021337909131062785,1,1
evening,0.0005758544240016124,4.7318028369214575,0.0027248295971446014,2,2
event,0.0031529789770713365,3.4790398684260895,0.01096933956554049,7,7
evidence,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
exchange,0.002825447924566867,3.6331905482533475,0.010265390694118378,8,6
exeter,0.0003671071953010279,5.424950017481403,0.00199153818556586,1,1
exist,2.6861502095197165e-05,5.424950017481403,0.0001457223062609166,1,1
expand,0.0001404425036070682,4.7318028369214575,0.0006645462369922773,2,2
expect,0.0011401917595231924,4.326337728813293,0.0049328546273072005,3,3
expense,0.00027533039647577095,5.424950017481403,0.0014936536391743952,1,1
expert,0.0007342143906020558,4.7318028369214575,0.0034741577363593666,4,2
expertise,6.118453255017131e-05,5.424950017481403,0.0003319230309276433,1,1
explain,0.0011319138521781692,4.326337728813293,0.004897041604444806,3,3
export,0.0005506607929515419,5.424950017481403,0.0029873072783487904,1,1
expose,0.00023185717597959656,5.424950017481403,0.0012578135908837011,1,1
express,0.00016943409013893597,5.424950017481403,0.0009191714702611663,1,1
expresses,7.866582756450597e-05,5.424950017481403,0.0004267581826212557,1,1
extinguish,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
extra,0.000166237220513673,5.424950017481403,0.0009018286123317102,2,1
extreme,0.00026142482089618654,4.7318028369214575,0.0012370107091582594,2,2
extremely,0.00033886818027787193,5.424950017481403,0.0018383429405223325,1,1
extremist,6.118453255017131e-05,5.424950017481403,0.0003319230309276433,1,1
eye,0.00013449723628253653,4.7318028369214575,0.000636414404199802,2,2
face,0.000936608796353009,3.4790398684260895,0.0032584993436306905,8,7
facility,0.0002936857562408223,5.424950017481403,0.0015932305484526882,1,1
fact,5.122425980944575e-05,5.424950017481403,0.00027788904914872466,1,1
fade,0.00027533039647577095,5.424950017481403,0.0014936536391743952,1,1
fail,0.0004348808313566023,4.7318028369214575,0.0020577703515359327,2,2
fair,5.122425980944575e-05,5.424950017481403,0.00027788904914872466,1,1
fake,0.0003671071953010279,5.424950017481403,0.00199153818556586,1,1
falkland,0.0003146633102580239,5.424950017481403,0.0017070327304850228,1,1
fall,0.0005917273344067849,4.326337728813293,0.0025600122920141936,3,3
familiar,2.6861502095197165e-05,5.424950017481403,0.0001457223062609166,1,1
family,0.000265607273086015,4.7318028369214575,0.001256801248295378,2,2
fan,0.0006777363605557439,5.424950017481403,0.003676685881044665,2,1
far,0.00042431870625703227,4.7318028369214575,0.002007792458025868,2,2
farage,0.0007285650804448704,4.038655656361512,0.002942423483166156,5,4
farley,7.105300554213443e-05,5.424950017481403,0.0003854590036579084,1,1
farmer,8.471704506946798e-05,5.424950017481403,0.00045958573513058313,1,1
farrer,0.00014210601108426886,5.424950017481403,0.0007709180073158168,2,1
fast,0.00012635936070144076,4.7318028369214575,0.0005979075814386591,2,2
father,0.0005506607929515419,5.424950017481403,0.0029873072783487904,1,1
favorite,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
favour,0.0002936857562408223,5.424950017481403,0.0015932305484526882,1,1
february,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
federal,0.00022401433691756272,4.326337728813293,0.0009691616776015441,4,3
federation,0.006030240555606479,2.6523612952416213,0.015994376650686957,18,16
feed,0.0004894762604013705,5.424950017481403,0.0026553842474211463,1,1
feel,0.0007691989203517344,3.6331905482533475,0.002794646247148601,7,6
feeling,5.721151095600435e-05,5.424950017481403,0.0003103695873609133,1,1
female,6.47836227001814e-05,5.424950017481403,0.00035144791509985766,1,1
fergal,0.00018355359765051394,5.424950017481403,0.00099576909278293,1,1
festival,0.0001631587534671235,5.424950017481403,0.0008851280824737155,1,1
fico,0.001248164464023495,4.7318028369214575,0.005906068151810924,3,2
fidesz,7.728572532653218e-05,5.424950017481403,0.00041927119696123365,1,1
fifa,0.00012236906510034262,5.424950017481403,0.0006638460618552866,2,1
fifth,0.0006197478287273713,4.038655656361512,0.0025029480740075636,4,4
fight,0.0005244388504300399,4.7318028369214575,0.0024815412402566907,2,2
fighter,0.0020520350916826686,4.038655656361512,0.008287463130076524,4,4
figure,0.0009036484807409917,4.7318028369214575,0.00427588644474999,2,2
file,0.00018355359765051394,5.424950017481403,0.00099576909278293,1,1
film,5.721151095600435e-05,5.424950017481403,0.0003103695873609133,1,1
final,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
find,0.001571368751985492,3.8155121050473024,0.005995576494693717,5,5
fine,0.000881057268722467,5.424950017481403,0.004779691645358065,1,1
finish,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
finland,0.0006293266205160478,5.424950017481403,0.0034140654609700455,1,1
fire,0.0013727425692459463,3.3455084758015667,0.004592521900505932,9,8
firm,0.0001915341888527102,5.424950017481403,0.0010390634011647965,1,1
flag,0.00037323023510271296,4.038655656361512,0.0015073484001227088,4,4
flaunt,3.496259002866932e-05,5.424950017481403,0.00018967030338722476,1,1
florida,0.0001024485196188915,5.424950017481403,0.0005557780982974493,1,1
fly,0.0016229411577135212,3.8155121050473024,0.006192351633035423,5,5
focus,0.000384962304171015,4.326337728813293,0.0016654769407059612,3,3
follow,0.00037475526186979934,4.326337728813293,0.0016213178284986184,4,3
food,0.00015611348269501722,4.7318028369214575,0.0007386982202979714,2,2
foot,6.0346388268662116e-05,5.424950017481403,0.00032737614009301807,1,1
force,0.007340456991157235,2.534578259585238,0.018604962705207596,19,18
forcefully,6.47836227001814e-05,5.424950017481403,0.00035144791509985766,1,1
foreign,0.0005139500734214391,4.7318028369214575,0.0024319104154515566,3,2
forget,5.721151095600435e-05,5.424950017481403,0.0003103695873609133,1,1
form,8.31186102568365e-05,5.424950017481403,0.0004509143061658551,1,1
format,0.0007924853739831713,4.7318028369214575,0.003749884540832332,2,2
formula,0.00012069277653732423,5.424950017481403,0.0006547522801860361,2,1
forth,3.496259002866932e-05,5.424950017481403,0.00018967030338722476,1,1
fortune,8.157937673356175e-05,5.424950017481403,0.00044256404123685773,1,1
forward,7.866582756450597e-05,5.424950017481403,0.0004267581826212557,1,1
fpv,0.0007669918187539332,4.7318028369214575,0.0036292540638754095,2,2
fraction,0.00010012014417300761,5.424950017481403,0.0005431467778815982,1,1
fractured,2.6861502095197165e-05,5.424950017481403,0.0001457223062609166,1,1
fragile,3.496259002866932e-05,5.424950017481403,0.00018967030338722476,1,1
fragment,0.0003671071953010279,5.424950017481403,0.00199153818556586,1,1
fragmentation,2.6861502095197165e-05,5.424950017481403,0.0001457223062609166,1,1
fragmented,0.00012586532410320956,5.424950017481403,0.0006828130921940092,2,1
framework,0.00047549122438990285,4.7318028369214575,0.0022499307244993995,2,2
france,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
fraught,3.496259002866932e-05,5.424950017481403,0.00018967030338722476,1,1
fray,0.00015733165512901194,5.424950017481403,0.0008535163652425114,2,1
free,0.00010164527181722009,4.7318028369214575,0.0004809653855443747,2,2
french,0.0005854519977349726,4.7318028369214575,0.002770243423763678,3,2
friday,0.00022117638474658202,4.326337728813293,0.0009568837380516627,3,3
friend,0.0008553638304688401,4.326337728813293,0.0037005928116196005,3,3
fringe,7.728572532653218e-05,5.424950017481403,0.00041927119696123365,1,1
frontline,0.0001727563272004837,5.424950017481403,0.000937194440266287,2,1
frustrate,0.00010012014417300761,5.424950017481403,0.0005431467778815982,1,1
frustrated,8.181652608453141e-05,4.7318028369214575,0.00038713967023384417,2,2
fuel,0.00019055424649113822,4.7318028369214575,0.0009016651241341985,2,2
fund,6.118453255017131e-05,5.424950017481403,0.0003319230309276433,2,1
fundamental,0.00018355359765051394,5.424950017481403,0.00099576909278293,1,1
fundamentally,6.293266205160478e-05,5.424950017481403,0.0003414065460970046,1,1
futility,0.0004894762604013705,5.424950017481403,0.0026553842474211463,1,1
future,0.0003673667267222375,4.326337728813293,0.0015893525301290587,3,3
gain,0.003054959759382776,2.9400433676934026,0.008981714179143565,16,12
gamechanger,8.81057268722467e-05,5.424950017481403,0.00047796916453580644,1,1
gap,0.00012153092081883342,4.7318028369214575,0.000575060355904233,2,2
gas,0.0007342143906020558,4.7318028369214575,0.0034741577363593666,2,2
gaslighte,2.6861502095197165e-05,5.424950017481403,0.0001457223062609166,1,1
gather,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
gaza,3.496259002866932e-05,5.424950017481403,0.00018967030338722476,1,1
gazmerezh,0.000881057268722467,5.424950017481403,0.004779691645358065,1,1
gearing,6.118453255017131e-05,5.424950017481403,0.0003319230309276433,2,1
general,0.002023703992914872,3.6331905482533475,0.0073525022195208714,8,6
gentleman,5.721151095600435e-05,5.424950017481403,0.0003103695873609133,1,1
geopolitical,3.496259002866932e-05,5.424950017481403,0.00018967030338722476,1,1
gerhard,0.00016943409013893597,5.424950017481403,0.0009191714702611663,1,1
german,0.00020977554017201594,5.424950017481403,0.0011380218203233487,1,1
germany,0.003357127772948497,3.3455084758015667,0.011231299418748035,10,8
gia,5.721151095600435e-05,5.424950017481403,0.0003103695873609133,1,1
gibbin,0.0003671071953010279,5.424950017481403,0.00199153818556586,1,1
give,0.0003349295965069039,4.038655656361512,0.0013526653094154864,4,4
glance,0.00033886818027787193,5.424950017481403,0.0018383429405223325,1,1
glenn,0.0003671071953010279,5.424950017481403,0.00199153818556586,1,1
global,0.00022026431718061675,5.424950017481403,0.0011949229113395162,1,1
glyphosate,0.0003146633102580239,5.424950017481403,0.0017070327304850228,1,1
good,0.00034694950046860714,4.038655656361512,0.0014012095625393413,4,4
govern,0.0005506607929515419,5.424950017481403,0.0029873072783487904,1,1
government,0.003767411331155507,2.6523612952416213,0.009992535998011582,24,16
grant,0.00034718664981957676,4.7318028369214575,0.00164281877455753,2,2
grapple,0.00033886818027787193,5.424950017481403,0.0018383429405223325,1,1
great,0.0005594014404587092,4.7318028369214575,0.00264697732294047,3,2
green,0.0019693690560919565,3.3455084758015667,0.006588540869136972,13,8
greenland,3.496259002866932e-05,5.424950017481403,0.00018967030338722476,1,1
grievance,3.0592266275085654e-05,5.424950017481403,0.00016596151546382164,1,1
grim,0.0003205472583360195,4.7318028369214575,0.0015167664263617724,2,2
ground,0.0005034612964128384,4.7318028369214575,0.0023822795906464234,2,2
group,0.0008202900005948304,3.6331905482533475,0.0029802698769878706,8,6
guard,0.00019725162732592543,5.424950017481403,0.0010700802191100144,3,1
guardian,0.0006514377707051758,4.038655656361512,0.002630932837425992,4,4
gulf,0.00038915450020716633,4.326337728813293,0.001683613796583744,3,3
gulyaipil,0.00016943409013893597,5.424950017481403,0.0009191714702611663,1,1
gun,3.9332913782252985e-05,5.424950017481403,0.00021337909131062785,1,1
gwr,0.0003146633102580239,5.424950017481403,0.0017070327304850228,1,1
hachirogata,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
hackney,2.6861502095197165e-05,5.424950017481403,0.0001457223062609166,1,1
hail,0.0002574517993020196,4.7318028369214575,0.00121821115430783,2,2
half,0.00024076510860651827,4.7318028369214575,0.001139253023936026,2,2
hall,0.0001631587534671235,5.424950017481403,0.0008851280824737155,1,1
hand,0.000983552861595987,4.326337728813293,0.004255181853404997,3,3
hang,0.00031251176625625963,4.7318028369214575,0.0014787440621427048,2,2
hanson,0.00014210601108426886,5.424950017481403,0.0007709180073158168,2,1
hantavirus,0.00028972675707581125,4.7318028369214575,0.0013709298910633777,2,2
happy,0.00018355359765051394,5.424950017481403,0.00099576909278293,1,1
hardline,0.0001915341888527102,5.424950017481403,0.0010390634011647965,1,1
hardware,0.0001915341888527102,5.424950017481403,0.0010390634011647965,1,1
harvest,0.0003146633102580239,5.424950017481403,0.0017070327304850228,1,1
hatakeyama,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
hate,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
haul,0.00014210601108426886,5.424950017481403,0.0007709180073158168,2,1
have,0.0003671071953010279,5.424950017481403,0.00199153818556586,1,1
hazard,9.57670944263551e-05,5.424950017481403,0.0005195317005823982,1,1
head,0.0004772393538913363,4.7318028369214575,0.0022582025286335882,3,2
health,0.0005113092996162505,4.326337728813293,0.0022120967140228844,4,3
hear,0.0002104150997457111,4.7318028369214575,0.0009956427659078672,2,2
heart,0.0009890552299957518,4.038655656361512,0.00399445349907628,4,4
heat,8.81057268722467e-05,5.424950017481403,0.00047796916453580644,1,1
heather,7.728572532653218e-05,5.424950017481403,0.00041927119696123365,1,1
heavy,0.0003874018825683737,4.038655656361512,0.0015645828043198606,4,4
hege,7.595321282090232e-05,5.424950017481403,0.00041204238322052275,1,1
heighten,0.00012236906510034262,5.424950017481403,0.0006638460618552866,2,1
help,0.0008472315741038208,4.038655656361512,0.003421676589002464,6,4
helpless,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
herald,3.9332913782252985e-05,5.424950017481403,0.00021337909131062785,1,1
hezbollah,0.0002936857562408223,5.424950017481403,0.0015932305484526882,1,1
hiding,0.0006293266205160478,5.424950017481403,0.0034140654609700455,1,1
high,0.0007268212365751563,3.4790398684260895,0.0025286400592637193,9,7
highlight,5.721151095600435e-05,5.424950017481403,0.0003103695873609133,1,1
highly,0.0001958872385993627,4.7318028369214575,0.0009268997913211749,2,2
hike,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
hint,0.0009439899307740716,4.7318028369214575,0.004466774232462042,2,2
historic,0.001967853877870856,3.2277254401451834,0.006351692024092115,10,9
historical,0.0004405286343612335,5.424950017481403,0.0023898458226790324,1,1
history,0.0004909916667803221,4.7318028369214575,0.0023232757617759232,2,2
hit,0.000833327796271564,4.326337728813293,0.003605257485478505,3,3
hojicha,0.0003671071953010279,5.424950017481403,0.00199153818556586,1,1
hold,0.001737124558167344,3.122364924487357,0.0054239367898873125,12,10
holyrood,0.0007614540797511047,4.326337728813293,0.0032943075139860102,6,3
home,0.0007385250221287612,3.8155121050473024,0.0028178511618126155,8,5
homegrown,6.118453255017131e-05,5.424950017481403,0.0003319230309276433,1,1
hondius,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
hop,0.00026944287827489037,4.038655656361512,0.0010881870044112123,4,4
hope,3.496259002866932e-05,5.424950017481403,0.00018967030338722476,1,1
hormuz,0.00044584025861558904,4.326337728813293,0.0019288555318724987,4,3
hot,0.00016943409013893597,5.424950017481403,0.0009191714702611663,1,1
hour,0.0004894762604013705,5.424950017481403,0.0026553842474211463,1,1
house,0.0009381252382531334,4.038655656361512,0.0037887647998465085,4,4
household,8.81057268722467e-05,5.424950017481403,0.00047796916453580644,1,1
housing,3.0592266275085654e-05,5.424950017481403,0.00016596151546382164,1,1
hryvnia,0.0004405286343612335,5.424950017481403,0.0023898458226790324,1,1
hub,0.00024473813020068524,5.424950017481403,0.0013276921237105731,1,1
huge,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
human,0.0001631587534671235,5.424950017481403,0.0008851280824737155,1,1
humanitarian,0.0003671071953010279,5.424950017481403,0.00199153818556586,1,1
humiliate,3.9332913782252985e-05,5.424950017481403,0.00021337909131062785,1,1
humiliating,3.496259002866932e-05,5.424950017481403,0.00018967030338722476,1,1
hundred,0.0001980115865065476,4.7318028369214575,0.0009369517867750005,3,2
hungarian,0.00013766519823788548,5.424950017481403,0.0007468268195871976,1,1
hungary,0.0008071575528522048,4.038655656361512,0.003259831416401473,8,4
hurt,5.122425980944575e-05,5.424950017481403,0.00027788904914872466,1,1
hurtle,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
hybrid,0.00020977554017201594,5.424950017481403,0.0011380218203233487,1,1
ice,0.0003671071953010279,5.424950017481403,0.00199153818556586,1,1
idea,0.0004195510803440319,5.424950017481403,0.0022760436406466973,2,1
identification,0.0007342143906020558,5.424950017481403,0.00398307637113172,1,1
ignite,0.00014210601108426886,5.424950017481403,0.0007709180073158168,2,1
ill,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
illegal,0.0001631587534671235,5.424950017481403,0.0008851280824737155,1,1
illegally,0.00014210601108426886,5.424950017481403,0.0007709180073158168,1,1
image,0.00040048057669203043,5.424950017481403,0.002172587111526393,1,1
imago,5.721151095600435e-05,5.424950017481403,0.0003103695873609133,1,1
immediate,0.000326317506934247,4.7318028369214575,0.0015440701050486072,2,2
immense,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
immigration,0.0001915341888527102,5.424950017481403,0.0010390634011647965,1,1
impact,0.00018355359765051394,5.424950017481403,0.00099576909278293,1,1
implementation,0.0004405286343612335,5.424950017481403,0.0023898458226790324,1,1
implication,8.009611533840609e-05,5.424950017481403,0.00043451742230527857,1,1
implosion,3.496259002866932e-05,5.424950017481403,0.00018967030338722476,1,1
impose,0.00018355359765051394,5.424950017481403,0.00099576909278293,1,1
imprison,0.0001631587534671235,5.424950017481403,0.0008851280824737155,1,1
improve,8.157937673356175e-05,5.424950017481403,0.00044256404123685773,1,1
incident,0.000978952520802741,4.7318028369214575,0.004632210315145822,2,2
include,0.0011921918886158324,3.6331905482533475,0.00433146030142335,6,6
increase,0.00037850803987559393,4.7318028369214575,0.0017910254168809155,2,2
increasingly,0.0003849998149039351,4.7318028369214575,0.0018217432163766761,3,2
indefinitely,0.00013554727211114877,5.424950017481403,0.0007353371762089329,2,1
independence,3.9332913782252985e-05,5.424950017481403,0.00021337909131062785,1,1
independent,0.0008647756401313431,4.038655656361512,0.0034925310305000965,5,4
india,0.00014487973803858746,4.7318028369214575,0.0006855423554634258,2,2
indian,0.0002938084524959363,4.326337728813293,0.0012711145930774173,4,3
indigenous,5.721151095600435e-05,5.424950017481403,0.0003103695873609133,1,1
indonesia,0.0002591344908007256,5.424950017481403,0.0014057916603994307,1,1
industrial,0.0004405286343612335,5.424950017481403,0.0023898458226790324,1,1
industry,0.0001024485196188915,5.424950017481403,0.0005557780982974493,1,1
inevitably,6.384472961757008e-05,5.424950017481403,0.0003463544670549322,1,1
infantry,0.0009453010279001469,4.326337728813293,0.004089691502090393,3,3
